"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.031498669E2,-7.845185852E-1,1.049632278E1,3.202889557E0
5.031598639E2,-1.833537140E0,9.519753571E0,1.166374512E0
5.031698609E2,-2.405797119E0,8.642577667E0,-2.514770508E-1
5.031798589E2,-2.887196045E0,7.942633209E0,-1.138532410E0
5.031898559E2,-3.124901733E0,7.323370972E0,-1.560055847E0
5.031998529E2,-3.256328430E0,6.882388000E0,-1.764830017E0
5.032098499E2,-3.553759918E0,6.268514557E0,-1.919159088E0
5.032198479E2,-4.104913788E0,5.588179321E0,-1.839674377E0
5.032298449E2,-4.716990967E0,5.033283234E0,-1.326990509E0
5.032398419E2,-5.383554840E0,4.566104736E0,-2.309696960E-1
5.032498399E2,-5.833369446E0,4.255500641E0,1.101110229E0
5.032598369E2,-5.995182953E0,4.387077026E0,2.110760651E0
5.032698339E2,-5.599855042E0,4.834795990E0,2.679577789E0
5.032798309E2,-4.963079224E0,5.395829315E0,2.763104095E0
5.032898289E2,-3.838916931E0,5.761518860E0,2.897524567E0
5.032998259E2,-1.462309113E0,6.068979492E0,3.335214386E0
5.033098229E2,2.307601318E0,7.116800537E0,4.153412933E0
5.033198209E2,6.071973267E0,8.906478882E0,5.078788605E0
5.033298179E2,8.712781677E0,1.079420334E1,5.378914490E0
5.033398149E2,8.898545380E0,1.165281784E1,4.437522125E0
5.033498119E2,9.798174591E0,1.326002563E1,5.101391602E0
5.033598099E2,1.216580109E1,1.810021042E1,7.175179138E0
5.033698069E2,1.632804565E1,2.514141815E1,1.028990204E1
5.033798039E2,2.230616409E1,3.247092636E1,1.480256790E1
5.033898019E2,3.151800797E1,3.748055878E1,2.185410416E1
5.033997989E2,4.218228149E1,4.051923981E1,2.865506149E1
5.034097959E2,4.864194855E1,3.837390106E1,3.099304962E1
5.034197929E2,4.525000214E1,2.472318787E1,2.541130692E1
5.034297909E2,3.412259171E1,1.603899673E1,1.745101044E1
5.034397879E2,2.970857071E1,1.175610306E1,1.159174484E1
5.034497849E2,2.706027786E1,7.955656128E0,7.225324860E0
5.034597829E2,2.245480499E1,4.664150848E0,4.818180542E0
5.034697799E2,1.805844727E1,1.003962250E0,3.231480103E0
5.034797769E2,1.369187759E1,-2.152823181E0,2.387834473E0
5.034897739E2,9.287736053E0,-4.059707794E0,1.939367065E0
5.034997719E2,5.585484924E0,-5.645061035E0,9.343569946E-1
5.035097689E2,3.204386444E0,-7.501051483E0,-4.427792358E-1
5.035197659E2,1.556912384E0,-9.728719025E0,-2.182162170E0
5.035297639E2,6.562353516E-1,-1.162587387E1,-3.817511444E0
5.035397609E2,7.020401001E-1,-1.360685440E1,-4.647385712E0
5.035497579E2,9.976753235E-1,-1.580563202E1,-5.331313477E0
5.035597559E2,1.252595215E0,-1.768976395E1,-5.655988312E0
5.035697529E2,4.674778748E-1,-1.905866730E1,-5.739065552E0
5.035797499E2,-1.697170715E0,-2.003852966E1,-6.736142120E0
5.035897469E2,-4.256398773E0,-2.089160568E1,-8.471782837E0
5.035997449E2,-6.251150665E0,-2.167088516E1,-9.900711365E0
5.036097419E2,-7.375762024E0,-2.186802521E1,-1.043584854E1
5.036197389E2,-6.846911774E0,-2.135429352E1,-1.010683273E1
5.036297369E2,-4.271068268E0,-2.105416763E1,-9.303752747E0
5.036397339E2,-4.375401306E-1,-2.091899872E1,-8.388256531E0
5.036497309E2,3.854484558E0,-2.050900131E1,-7.277865601E0
5.036597279E2,8.404273224E0,-1.970562195E1,-6.543941803E0
5.036697259E2,1.246622635E1,-1.866917725E1,-6.387217712E0
5.036797229E2,1.632115997E1,-1.658850403E1,-6.447991333E0
5.036897199E2,1.946522186E1,-1.372915009E1,-6.675368500E0
5.036997179E2,2.190095673E1,-1.190908493E1,-6.405180359E0
5.037097149E2,2.399121002E1,-1.076037369E1,-4.068988495E0
5.037197119E2,2.548166061E1,-8.185877380E0,7.569758606E-1
5.037297089E2,3.034085587E1,-2.706521759E0,7.402705994E0
5.037397069E2,4.174504074E1,5.465284882E0,1.511571671E1
5.037497039E2,5.387312027E1,1.589484650E1,2.110865433E1
5.037597009E2,6.109380478E1,2.637156006E1,2.205768082E1
5.037696989E2,6.522356689E1,3.111040558E1,2.244866776E1
5.037796959E2,6.271343674E1,2.958672409E1,2.040601547E1
5.037896929E2,4.975817734E1,2.856300293E1,1.502111343E1
5.037996899E2,3.641492477E1,2.527509018E1,1.014560211E1
5.038096879E2,2.556339066E1,2.009915359E1,6.562054138E0
5.038196849E2,1.774140656E1,1.657862457E1,4.132157135E0
5.038296819E2,1.395547943E1,1.460423035E1,2.866089935E0
5.038396799E2,1.178364578E1,1.312560516E1,2.271975403E0
5.038496769E2,9.232500916E0,1.147079636E1,1.501976624E0
5.038596739E2,6.392007751E0,9.536518707E0,4.158352661E-1
5.038696709E2,3.898343353E0,7.820936279E0,-5.763015747E-1
5.038796689E2,1.651216278E0,6.460565186E0,-1.754651184E0
5.038896659E2,1.227447510E-2,5.314099274E0,-2.497556305E0
5.038996629E2,-1.611848145E0,4.624333649E0,-2.464026031E0
5.039096609E2,-4.046834564E0,3.525319061E0,-1.124611359E0
5.039196579E2,-4.688550110E0,3.219355316E0,-3.423381042E-1
5.039296549E2,-5.491929474E0,3.727997589E0,2.052232361E-1
5.039396519E2,-6.174510040E0,4.039350128E0,1.164727936E0
5.039496499E2,-6.094276886E0,4.076772308E0,1.945653992E0
5.039596469E2,-6.286327515E0,4.473896484E0,2.697989502E0
5.039696439E2,-6.585854645E0,4.953349457E0,3.232228546E0
5.039796419E2,-6.721472626E0,5.493276672E0,3.377127228E0
5.039896389E2,-6.621330872E0,6.172564087E0,3.370989990E0
5.039996359E2,-6.544241180E0,6.646927643E0,3.237018585E0
5.040096335E2,-5.950276337E0,6.447242889E0,3.430117035E0
5.040196315E2,-4.900060272E0,5.944737854E0,4.296964417E0
5.040296285E2,-3.670816498E0,5.430108032E0,5.462440796E0
5.040396255E2,-1.912722473E0,4.928800507E0,6.976093140E0
5.040496235E2,-1.835183716E-1,4.639751587E0,8.104895782E0
5.040596205E2,1.467248840E0,4.808899841E0,7.988887024E0
5.040696175E2,2.369123383E0,6.166127472E0,6.483467560E0
5.040796145E2,1.263223114E0,8.354277191E0,5.373974762E0
5.040896125E2,-1.138981476E0,1.163320862E1,5.811963959E0
5.040996095E2,-7.484436035E-1,1.730790802E1,5.489983521E0
5.041096065E2,2.263592834E0,2.444761093E1,9.743388519E0
5.041196045E2,9.232800293E0,2.975153137E1,1.841814926E1
5.041296015E2,2.090687393E1,3.384611664E1,3.208428040E1
5.041395985E2,2.671359879E1,3.363206177E1,4.436713806E1
5.041495955E2,3.066852448E1,2.409913559E1,4.930746460E1
5.041595935E2,2.817785385E1,1.521945099E1,4.326303406E1
5.041695905E2,2.635374710E1,1.273252258E1,2.980526962E1
5.041795875E2,2.873753998E1,1.201476517E1,1.747181717E1
5.041895855E2,2.739079056E1,1.130374374E1,8.646469574E0
5.041995825E2,2.182491486E1,8.685089264E0,3.535198517E0
5.042095795E2,1.555789719E1,4.832101593E0,1.239272919E0
5.042195765E2,1.081830322E1,1.084794159E0,2.372566223E-1
5.042295745E2,7.657775574E0,-1.763482819E0,-1.996847534E-1
