"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.449767000E0,-3.908775955E-1,-6.687644729E0,-1.533014814E0
2.459765000E0,1.131923009E-1,-8.120252910E0,-1.364699203E0
2.469762000E0,6.230646819E-3,-9.733613729E0,-1.451695831E0
2.479759000E0,-3.030332668E-1,-1.137905588E1,-1.654361495E0
2.489756000E0,-8.689376150E-1,-1.274240321E1,-2.067447985E0
2.499753000E0,-1.551663046E0,-1.367104513E1,-2.441855144E0
2.509750000E0,-1.964198144E0,-1.424764726E1,-2.512565815E0
2.519747000E0,-2.336246243E0,-1.453457130E1,-2.449181267E0
2.529745000E0,-2.863745202E0,-1.455209072E1,-2.639000452E0
2.539742000E0,-3.526870328E0,-1.433648517E1,-2.991855943E0
2.549739000E0,-4.194498394E0,-1.406139356E1,-3.329821499E0
2.559736000E0,-4.844360865E0,-1.380409736E1,-3.722749128E0
2.569733000E0,-5.487920623E0,-1.338654301E1,-4.003773914E0
2.579730000E0,-5.801727823E0,-1.293024852E1,-4.084514607E0
2.589727000E0,-5.868405377E0,-1.252925933E1,-4.235831777E0
2.599724000E0,-5.965197262E0,-1.214580127E1,-4.443754672E0
2.609722000E0,-6.018029779E0,-1.173087583E1,-4.579409491E0
2.619719000E0,-5.941998433E0,-1.142098276E1,-4.699687302E0
2.629716000E0,-6.002104887E0,-1.114233603E1,-4.694251730E0
2.639713000E0,-5.952221121E0,-1.082334118E1,-4.410632535E0
2.649710000E0,-5.865090591E0,-1.047333738E1,-4.007483388E0
2.659707000E0,-5.845202456E0,-1.010826881E1,-3.567871004E0
2.669704000E0,-5.556767494E0,-9.530193774E0,-3.293382820E0
2.679701000E0,-4.812470736E0,-9.013452523E0,-3.169156385E0
2.689699000E0,-3.551458454E0,-8.127566022E0,-2.849673877E0
2.699696000E0,-2.544383147E0,-6.955693374E0,-2.259184034E0
2.709693000E0,-2.577989434E0,-6.456622408E0,-1.621135277E0
2.719690000E0,-4.135331588E0,-5.137007577E0,-7.350564033E-1
2.729687000E0,-4.581695752E0,-4.085842509E0,5.790129286E-1
2.739684000E0,-1.021980445E0,-4.666954004E0,1.910379494E0
2.749681000E0,5.007897547E0,-3.080850565E0,1.964535820E0
2.759678000E0,1.192231601E1,2.224379067E0,1.812188956E0
2.769676000E0,1.957171837E1,7.246355540E0,3.082859083E0
2.779673000E0,2.793025935E1,9.200058224E0,3.370736806E0
2.789670000E0,3.138232216E1,1.382859017E1,3.974278219E0
2.799667000E0,3.630531287E1,1.782965507E1,4.661165260E0
2.809664000E0,4.051129227E1,1.920869750E1,3.329587026E0
2.819661000E0,4.006144024E1,2.042845942E1,-5.274527292E-1
2.829658000E0,3.515640984E1,2.055476630E1,-4.825163287E0
2.839655000E0,2.870609365E1,1.880727445E1,-6.643374875E0
2.849653000E0,2.323452184E1,1.550399755E1,-4.585579473E0
2.859650000E0,1.859721673E1,1.174674284E1,-3.439074969E-1
2.869647000E0,1.385853260E1,7.922042239E0,3.552886344E0
2.879644000E0,9.673355248E0,5.222996145E0,5.700373356E0
2.889641000E0,7.866265649E0,4.162688372E0,6.497687988E0
2.899637750E0,7.965779412E0,4.050323598E0,6.443819929E0
2.909634750E0,8.117213527E0,4.353547922E0,5.864229881E0
2.919631750E0,7.702434853E0,4.784183661E0,5.219928696E0
2.929629750E0,6.387050482E0,4.685703101E0,4.745144141E0
2.939626750E0,5.036986860E0,4.018664433E0,4.154349950E0
2.949623750E0,3.363352357E0,3.396478296E0,3.990389053E0
2.959620750E0,1.607789007E0,2.751897907E0,4.994634308E0
2.969617750E0,1.637606299E-1,1.998661048E0,6.010245380E0
2.979614750E0,-1.008346492E0,9.433921123E-1,5.879978771E0
2.989611750E0,-2.540433353E0,-2.287699735E-1,4.772236630E0
2.999608750E0,-4.683954783E0,-1.582275267E0,2.521507670E0
3.009606750E0,-6.986921598E0,-2.998591935E0,-8.540033877E-1
3.019603750E0,-8.788219530E0,-4.621228777E0,-3.779534948E0
3.029600750E0,-1.018439020E1,-6.362802079E0,-4.856934718E0
3.039597750E0,-1.130949039E1,-7.879471586E0,-4.188749996E0
3.049594750E0,-1.240119362E1,-8.930150165E0,-3.035385540E0
3.059591750E0,-1.330540003E1,-9.139089891E0,-2.362266937E0
3.069588750E0,-1.383178977E1,-8.726844816E0,-2.183988841E0
